SummaryOpenDTS,PV_NSC_Amb_Amb,PV_NSC_TC_Amb,PV_NSC_TC_ATC,PV_NSC_Amb_ATC
2020-12-04 11:10:00+00:00,-49.96,-47.0942,-47.0942,-49.96
2020-12-04 11:20:00+00:00,-49.11,-46.2442,-46.2442,-49.11
2020-12-04 11:30:00+00:00,-49.73,-46.8642,-46.8642,-49.73
2020-12-04 11:40:00+00:00,-45.46,-42.5942,-42.5942,-45.46
2020-12-04 11:50:00+00:00,-49.52,-46.6542,-46.6542,-49.52
2020-12-04 12:00:00+00:00,-50.27,-47.4042,-47.4042,-50.27
2020-12-04 12:10:00+00:00,-50.13,-47.2642,-47.2642,-50.13
2020-12-04 12:20:00+00:00,-49.69,-46.8242,-46.8242,-49.69
2020-12-04 12:30:00+00:00,-50.26,-47.3942,-47.3942,-50.26
2020-12-04 12:40:00+00:00,-50.26,-47.3942,-47.3942,-50.26
2020-12-04 12:50:00+00:00,-50.07,-47.2042,-47.2042,-50.07
2020-12-04 13:00:00+00:00,-35.79,-32.9242,-32.9242,-35.79
2020-12-04 13:10:00+00:00,-50.26,-47.3942,-47.3942,-50.26
2020-12-04 13:20:00+00:00,-50.13,-47.2642,-47.2642,-50.13
2020-12-04 13:30:00+00:00,-49.26,-46.3942,-46.3942,-49.26
2020-12-04 13:40:00+00:00,-49.48,-46.6142,-46.6142,-49.48
2020-12-04 13:50:00+00:00,-49.01,-46.1442,-46.1442,-49.01
2020-12-04 14:00:00+00:00,-50.23,-47.3642,-47.3642,-50.23
2020-12-04 14:10:00+00:00,-50.18,-47.3142,-47.3142,-50.18
2020-12-04 14:20:00+00:00,-50.2,-47.3342,-47.3342,-50.2
2020-12-04 14:30:00+00:00,-49.91,-47.0442,-47.0442,-49.91
2020-12-04 14:40:00+00:00,-50.43,-47.5642,-47.5642,-50.43
2020-12-04 14:50:00+00:00,-50.48,-47.6142,-47.6142,-50.48
2020-12-04 15:00:00+00:00,-28.8778,-26.012,-26.012,-28.8778
2020-12-04 15:10:00+00:00,-49.94,-47.0742,-47.0742,-49.94
2020-12-04 15:20:00+00:00,-49.95,-47.0842,-47.0842,-49.95
2020-12-04 15:30:00+00:00,-50.19,-47.3242,-47.3242,-50.19
2020-12-04 15:40:00+00:00,-49.97,-47.1042,-47.1042,-49.97
2020-12-04 15:50:00+00:00,-50,-47.1342,-47.1342,-50
2020-12-04 16:00:00+00:00,-50.08,-47.2142,-47.2142,-50.08
2020-12-04 16:10:00+00:00,-50.19,-47.3242,-47.3242,-50.19
2020-12-04 16:20:00+00:00,-42.73,-39.8642,-39.8642,-42.73
2020-12-04 16:30:00+00:00,-50.13,-47.2642,-47.2642,-50.13
2020-12-04 16:40:00+00:00,-50.09,-47.2242,-47.2242,-50.09
2020-12-04 16:50:00+00:00,-28.7728,-25.907,-25.907,-28.7728
2020-12-04 17:00:00+00:00,-50.39,-47.5242,-47.5242,-50.39
2020-12-04 17:10:00+00:00,-50.32,-47.4542,-47.4542,-50.32
2020-12-04 17:20:00+00:00,-50.6,-47.7342,-47.7342,-50.6
2020-12-04 17:30:00+00:00,-49.74,-46.8742,-46.8742,-49.74
2020-12-04 17:40:00+00:00,-50.29,-47.4242,-47.4242,-50.29
2020-12-04 17:50:00+00:00,-50.65,-47.7842,-47.7842,-50.65
2020-12-04 18:00:00+00:00,-50.8,-47.9342,-47.9342,-50.8
2020-12-04 18:10:00+00:00,-50.79,-47.9242,-47.9242,-50.79
2020-12-04 18:20:00+00:00,-50.63,-47.7642,-47.7642,-50.63
2020-12-04 18:30:00+00:00,-51.15,-48.2842,-48.2842,-51.15
2020-12-04 18:40:00+00:00,-50.85,-47.9842,-47.9842,-50.85
2020-12-04 18:50:00+00:00,-50.86,-47.9942,-47.9942,-50.86
2020-12-04 19:00:00+00:00,-50.81,-47.9442,-47.9442,-50.81
2020-12-04 19:10:00+00:00,-50.99,-48.1242,-48.1242,-50.99
2020-12-04 19:20:00+00:00,-50.8,-47.9342,-47.9342,-50.8
2020-12-04 19:30:00+00:00,-51.58,-48.7142,-48.7142,-51.58
2020-12-04 19:40:00+00:00,-51.29,-48.4242,-48.4242,-51.29
2020-12-04 19:50:00+00:00,-51.03,-48.1642,-48.1642,-51.03
2020-12-04 20:00:00+00:00,-50.87,-48.0042,-48.0042,-50.87
2020-12-04 20:10:00+00:00,-51.02,-48.1542,-48.1542,-51.02
2020-12-04 20:20:00+00:00,-50.96,-48.0942,-48.0942,-50.96
2020-12-04 20:30:00+00:00,-51.32,-48.4542,-48.4542,-51.32
2020-12-04 20:40:00+00:00,-51.35,-48.4842,-48.4842,-51.35
2020-12-04 20:50:00+00:00,-51.09,-48.2242,-48.2242,-51.09
2020-12-04 21:00:00+00:00,-49.86,-46.9942,-46.9942,-49.86
2020-12-04 21:10:00+00:00,-50.91,-48.0442,-48.0442,-50.91
2020-12-04 21:20:00+00:00,-51.06,-48.1942,-48.1942,-51.06
2020-12-04 21:30:00+00:00,-50.67,-47.8042,-47.8042,-50.67
2020-12-04 21:40:00+00:00,-50.81,-47.9442,-47.9442,-50.81
2020-12-04 21:50:00+00:00,-50.64,-47.7742,-47.7742,-50.64
2020-12-04 22:00:00+00:00,-50.69,-47.8242,-47.8242,-50.69
2020-12-04 22:10:00+00:00,-51.55,-48.6842,-48.6842,-51.55
2020-12-04 22:20:00+00:00,-51.64,-48.7742,-48.7742,-51.64
2020-12-04 22:30:00+00:00,-51.54,-48.6742,-48.6742,-51.54
2020-12-04 22:40:00+00:00,-51.63,-48.7642,-48.7642,-51.63
2020-12-04 22:50:00+00:00,-51.5,-48.6342,-48.6342,-51.5
